invoice_id,invoice_date,due_date,actual_payment_date,customer_name,city,risk_category,product_category,payment_terms_days,invoice_amount,paid_amount,outstanding,days_overdue,aging_bucket,status,credit_limit,credit_utilization,outstanding_ratio,is_high_risk
INV-02179,2024-01-06,2024-02-05,2024-03-11,SportsFuel India,Mumbai,High Risk,Casein Blend,30,13084.55,0.0,13084.55,35,31-60 days,Overdue,80000,0.1636,0.9999,0
INV-03990,2024-01-06,2024-02-20,2024-03-18,PeakPerform Co,Mumbai,Medium Risk,Casein Blend,45,25108.99,0.0,25108.99,27,1-30 days,Overdue,90000,0.279,1.0,0
INV-02497,2024-01-06,2024-02-05,2024-02-05,PowerFit Stores,Delhi,Medium Risk,Collagen,30,14710.29,14710.29,0.0,0,Current,Paid,195000,0.0754,0.0,0
INV-03710,2024-01-07,2024-02-06,2024-02-08,NutriGo Stores,Hyderabad,Low Risk,Plant Protein,30,35099.34,35099.34,0.0,0,Current,Paid,145000,0.2421,0.0,0
INV-02386,2024-01-07,2024-02-21,2024-02-21,PowerFit Stores,Delhi,Medium Risk,BCAA,45,36934.0,36934.0,0.0,0,Current,Paid,195000,0.1894,0.0,0
INV-03240,2024-01-07,2024-03-07,2024-04-05,ProHealth Wholesale,Pune,Low Risk,Mass Gainer,60,16388.37,0.0,16388.37,29,1-30 days,Overdue,130000,0.1261,0.9999,0
INV-03572,2024-01-07,2024-02-06,2024-04-11,BodyBuild Dist,Delhi,High Risk,Collagen,30,31379.35,0.0,31379.35,65,61-90 days,Overdue,165000,0.1902,1.0,1
INV-05435,2024-01-07,2024-01-22,2024-04-18,PowerNutrition Co,Bhopal,High Risk,Creatine,15,12994.74,5752.01,7242.73,87,61-90 days,Partially Paid,88000,0.1477,0.5573,1
INV-03663,2024-01-07,2024-01-22,2024-04-23,BodyBuild Dist,Delhi,High Risk,Casein Blend,15,51019.95,0.0,51019.95,92,90+ days,Overdue,165000,0.3092,1.0,1
INV-04902,2024-01-07,2024-02-21,2024-02-21,NutriCare Plus,Nagpur,Low Risk,Mass Gainer,45,24982.93,24982.93,0.0,0,Current,Paid,155000,0.1612,0.0,0
INV-02941,2024-01-08,2024-02-07,2024-06-08,MuscleZone Retail,Chennai,High Risk,Plant Protein,30,16982.89,0.0,16982.89,122,90+ days,Overdue,55000,0.3088,0.9999,1
INV-02968,2024-01-08,2024-01-23,2024-01-23,MuscleZone Retail,Chennai,High Risk,Mass Gainer,15,4411.09,4411.09,0.0,0,Current,Paid,55000,0.0802,0.0,0
INV-05385,2024-01-08,2024-01-23,2024-04-27,PowerNutrition Co,Bhopal,High Risk,Creatine,15,12591.63,0.0,12591.63,95,90+ days,Overdue,88000,0.1431,0.9999,1
INV-01213,2024-01-08,2024-02-07,2024-02-09,FitLife Distributors,Delhi,High Risk,BCAA,30,19025.96,19025.96,0.0,0,Current,Paid,180000,0.1057,0.0,0
INV-05734,2024-01-08,2024-02-22,2024-02-23,SupremeNutrition,Coimbatore,Medium Risk,Collagen,45,18384.58,18384.58,0.0,0,Current,Paid,115000,0.1599,0.0,0
INV-03503,2024-01-08,2024-01-23,2024-04-28,BodyBuild Dist,Delhi,High Risk,Mass Gainer,15,21866.68,0.0,21866.68,96,90+ days,Overdue,165000,0.1325,1.0,1
INV-05646,2024-01-08,2024-02-07,2024-02-08,SupremeNutrition,Coimbatore,Medium Risk,Mass Gainer,30,6177.66,6177.66,0.0,0,Current,Paid,115000,0.0537,0.0,0
INV-05699,2024-01-08,2024-02-22,2024-02-26,SupremeNutrition,Coimbatore,Medium Risk,Soy Isolate,45,10032.84,10032.84,0.0,0,Current,Paid,115000,0.0872,0.0,0
INV-01614,2024-01-09,2024-02-08,2024-04-28,HealthHub Retail,Chennai,High Risk,Mass Gainer,30,19910.43,0.0,19910.43,80,61-90 days,Overdue,210000,0.0948,0.9999,1
INV-05056,2024-01-09,2024-03-09,2024-03-09,NutriCare Plus,Nagpur,Low Risk,BCAA,60,23799.43,23799.43,0.0,0,Current,Paid,155000,0.1535,0.0,0
INV-04321,2024-01-09,2024-02-23,2024-02-27,SwiftNutrition,Jaipur,Low Risk,Creatine,45,31656.51,31656.51,0.0,0,Current,Paid,175000,0.1809,0.0,0
INV-05348,2024-01-09,2024-02-08,2024-02-11,PowerNutrition Co,Bhopal,High Risk,Mass Gainer,30,16462.38,16462.38,0.0,0,Current,Paid,88000,0.1871,0.0,0
INV-02099,2024-01-09,2024-03-09,2024-03-11,Apex Nutrition,Hyderabad,Low Risk,Casein Blend,60,29669.02,29669.02,0.0,0,Current,Paid,160000,0.1854,0.0,0
INV-01786,2024-01-09,2024-02-23,2024-04-07,GymPro Supplements,Pune,Medium Risk,Casein Blend,45,13956.4,5299.87,8656.53,44,31-60 days,Partially Paid,75000,0.1861,0.6202,0
INV-02706,2024-01-10,2024-02-09,2024-02-11,VitaWell Distributors,Ahmedabad,Low Risk,Collagen,30,16117.11,16117.11,0.0,0,Current,Paid,190000,0.0848,0.0,0
INV-05180,2024-01-10,2024-02-24,2024-04-01,FitZone Wholesale,Indore,Medium Risk,BCAA,45,14503.41,0.0,14503.41,37,31-60 days,Overdue,125000,0.116,0.9999,0
INV-03234,2024-01-10,2024-03-10,2024-03-10,ProHealth Wholesale,Pune,Low Risk,Plant Protein,60,13127.59,13127.59,0.0,0,Current,Paid,130000,0.101,0.0,0
INV-03952,2024-01-10,2024-02-09,2024-02-26,PeakPerform Co,Mumbai,Medium Risk,Collagen,30,4744.34,1428.31,3316.03,17,1-30 days,Partially Paid,90000,0.0527,0.6988,0
INV-02322,2024-01-10,2024-01-25,2024-04-21,SportsFuel India,Mumbai,High Risk,Soy Isolate,15,16192.86,0.0,16192.86,87,61-90 days,Overdue,80000,0.2024,0.9999,1
INV-05046,2024-01-10,2024-03-10,2024-03-13,NutriCare Plus,Nagpur,Low Risk,Mass Gainer,60,37432.96,37432.96,0.0,0,Current,Paid,155000,0.2415,0.0,0
INV-03177,2024-01-11,2024-02-10,2024-02-13,ProHealth Wholesale,Pune,Low Risk,Plant Protein,30,12066.19,12066.19,0.0,0,Current,Paid,130000,0.0928,0.0,0
INV-04667,2024-01-11,2024-01-26,2024-01-26,ProZone India,Lucknow,High Risk,Soy Isolate,15,3420.66,3420.66,0.0,0,Current,Paid,60000,0.057,0.0,0
INV-02456,2024-01-11,2024-02-10,2024-05-22,PowerFit Stores,Delhi,Medium Risk,Whey Protein,30,33521.12,0.0,33521.12,102,90+ days,Overdue,195000,0.1719,1.0,1
INV-03340,2024-01-11,2024-02-10,2024-03-31,FuelUp Nutrition,Mumbai,Medium Risk,Collagen,30,9704.79,0.0,9704.79,50,31-60 days,Overdue,85000,0.1142,0.9999,0
INV-03918,2024-01-12,2024-02-26,2024-02-26,PeakPerform Co,Mumbai,Medium Risk,Soy Isolate,45,28432.59,28432.59,0.0,0,Current,Paid,90000,0.3159,0.0,0
INV-01347,2024-01-12,2024-01-27,2024-05-13,FitLife Distributors,Delhi,High Risk,Soy Isolate,15,32327.97,15694.93,16633.04,107,90+ days,Partially Paid,180000,0.1796,0.5145,1
INV-03859,2024-01-12,2024-02-11,2024-02-14,NutriGo Stores,Hyderabad,Low Risk,Collagen,30,9402.89,9402.89,0.0,0,Current,Paid,145000,0.0648,0.0,0
INV-03140,2024-01-12,2024-02-26,2024-03-01,ProHealth Wholesale,Pune,Low Risk,BCAA,45,19521.51,19521.51,0.0,0,Current,Paid,130000,0.1502,0.0,0
INV-04485,2024-01-12,2024-02-26,2024-05-05,EliteSports Dist,Surat,Medium Risk,Creatine,45,14959.63,0.0,14959.63,69,61-90 days,Overdue,110000,0.136,0.9999,1
INV-05626,2024-01-13,2024-02-27,2024-02-27,HealthFirst Retail,Vadodara,Low Risk,Collagen,45,18826.91,18826.91,0.0,0,Current,Paid,170000,0.1107,0.0,0
INV-02256,2024-01-13,2024-02-12,2024-06-09,SportsFuel India,Mumbai,High Risk,Whey Protein,30,24219.3,5507.72,18711.58,118,90+ days,Partially Paid,80000,0.3027,0.7726,1
INV-03598,2024-01-13,2024-02-12,2024-03-10,BodyBuild Dist,Delhi,High Risk,Casein Blend,30,33329.47,0.0,33329.47,27,1-30 days,Overdue,165000,0.202,1.0,0
INV-01061,2024-01-13,2024-02-12,2024-04-13,Protein World Ltd,Mumbai,High Risk,Mass Gainer,30,23509.9,0.0,23509.9,61,61-90 days,Overdue,95000,0.2475,1.0,1
INV-02466,2024-01-13,2024-02-27,2024-02-29,PowerFit Stores,Delhi,Medium Risk,Soy Isolate,45,16886.22,16886.22,0.0,0,Current,Paid,195000,0.0866,0.0,0
INV-05400,2024-01-13,2024-02-12,2024-06-03,PowerNutrition Co,Bhopal,High Risk,Whey Protein,30,20773.17,0.0,20773.17,112,90+ days,Overdue,88000,0.2361,1.0,1
INV-02424,2024-01-13,2024-02-27,2024-02-27,PowerFit Stores,Delhi,Medium Risk,Plant Protein,45,48362.82,48362.82,0.0,0,Current,Paid,195000,0.248,0.0,0
INV-04684,2024-01-14,2024-01-29,2024-01-29,ProZone India,Lucknow,High Risk,Creatine,15,4811.13,4811.13,0.0,0,Current,Paid,60000,0.0802,0.0,0
INV-01037,2024-01-14,2024-02-13,2024-06-03,Protein World Ltd,Mumbai,High Risk,Casein Blend,30,13790.51,0.0,13790.51,111,90+ days,Overdue,95000,0.1452,0.9999,1
INV-04637,2024-01-14,2024-02-13,2024-02-13,EliteSports Dist,Surat,Medium Risk,Collagen,30,14583.92,14583.92,0.0,0,Current,Paid,110000,0.1326,0.0,0
INV-04069,2024-01-14,2024-02-28,2024-05-02,PeakPerform Co,Mumbai,Medium Risk,Soy Isolate,45,15768.45,0.0,15768.45,64,61-90 days,Overdue,90000,0.1752,0.9999,1
INV-02197,2024-01-14,2024-02-13,2024-04-18,SportsFuel India,Mumbai,High Risk,Casein Blend,30,12587.57,7454.09,5133.48,65,61-90 days,Partially Paid,80000,0.1573,0.4078,1
INV-02560,2024-01-14,2024-02-28,2024-06-17,VitaWell Distributors,Ahmedabad,Low Risk,Plant Protein,45,21108.17,0.0,21108.17,110,90+ days,Overdue,190000,0.1111,1.0,1
INV-02499,2024-01-15,2024-02-14,2024-06-10,PowerFit Stores,Delhi,Medium Risk,Creatine,30,51245.59,0.0,51245.59,117,90+ days,Overdue,195000,0.2628,1.0,1
INV-01015,2024-01-15,2024-01-30,2024-03-26,Protein World Ltd,Mumbai,High Risk,Plant Protein,15,5847.67,0.0,5847.67,56,31-60 days,Overdue,95000,0.0616,0.9998,0
INV-04358,2024-01-15,2024-02-14,2024-02-14,SwiftNutrition,Jaipur,Low Risk,Whey Protein,30,17941.58,17941.58,0.0,0,Current,Paid,175000,0.1025,0.0,0
INV-03814,2024-01-15,2024-03-15,2024-03-15,NutriGo Stores,Hyderabad,Low Risk,Soy Isolate,60,11936.04,11936.04,0.0,0,Current,Paid,145000,0.0823,0.0,0
INV-03414,2024-01-15,2024-02-29,2024-06-29,FuelUp Nutrition,Mumbai,Medium Risk,Mass Gainer,45,15869.1,0.0,15869.1,121,90+ days,Overdue,85000,0.1867,0.9999,1
INV-01133,2024-01-15,2024-01-30,2024-03-07,Protein World Ltd,Mumbai,High Risk,Mass Gainer,15,21619.8,0.0,21619.8,37,31-60 days,Overdue,95000,0.2276,1.0,0
INV-02869,2024-01-15,2024-02-14,2024-02-14,ActiveLife Co,Bangalore,Medium Risk,Collagen,30,18044.2,18044.2,0.0,0,Current,Paid,100000,0.1804,0.0,0
INV-02960,2024-01-16,2024-02-15,2024-02-17,MuscleZone Retail,Chennai,High Risk,Plant Protein,30,7046.21,7046.21,0.0,0,Current,Paid,55000,0.1281,0.0,0
INV-04545,2024-01-16,2024-03-01,2024-03-01,EliteSports Dist,Surat,Medium Risk,Mass Gainer,45,6668.76,6668.76,0.0,0,Current,Paid,110000,0.0606,0.0,0
INV-02720,2024-01-16,2024-02-15,2024-04-30,ActiveLife Co,Bangalore,Medium Risk,Whey Protein,30,21483.9,0.0,21483.9,75,61-90 days,Overdue,100000,0.2148,1.0,1
INV-03729,2024-01-16,2024-03-16,2024-03-16,NutriGo Stores,Hyderabad,Low Risk,BCAA,60,9511.86,9511.86,0.0,0,Current,Paid,145000,0.0656,0.0,0
INV-03901,2024-01-16,2024-03-01,2024-06-19,PeakPerform Co,Mumbai,Medium Risk,Collagen,45,14588.63,0.0,14588.63,110,90+ days,Overdue,90000,0.1621,0.9999,1
INV-03562,2024-01-16,2024-01-31,2024-01-31,BodyBuild Dist,Delhi,High Risk,BCAA,15,14641.76,14641.76,0.0,0,Current,Paid,165000,0.0887,0.0,0
INV-04313,2024-01-17,2024-02-16,2024-03-10,SwiftNutrition,Jaipur,Low Risk,Soy Isolate,30,38068.37,0.0,38068.37,23,1-30 days,Overdue,175000,0.2175,1.0,0
INV-03668,2024-01-17,2024-02-01,2024-05-29,BodyBuild Dist,Delhi,High Risk,Collagen,15,44992.51,21093.82,23898.69,118,90+ days,Partially Paid,165000,0.2727,0.5312,1
INV-05690,2024-01-17,2024-02-16,2024-02-20,SupremeNutrition,Coimbatore,Medium Risk,Whey Protein,30,34933.21,34933.21,0.0,0,Current,Paid,115000,0.3038,0.0,0
INV-04477,2024-01-17,2024-03-02,2024-05-09,EliteSports Dist,Surat,Medium Risk,Soy Isolate,45,10053.99,3408.7,6645.29,68,61-90 days,Partially Paid,110000,0.0914,0.6609,1
INV-02829,2024-01-17,2024-03-02,2024-05-09,ActiveLife Co,Bangalore,Medium Risk,Plant Protein,45,25765.34,0.0,25765.34,68,61-90 days,Overdue,100000,0.2577,1.0,1
INV-01683,2024-01-17,2024-02-16,2024-04-20,HealthHub Retail,Chennai,High Risk,Soy Isolate,30,36757.71,0.0,36757.71,64,61-90 days,Overdue,210000,0.175,1.0,1
INV-01306,2024-01-18,2024-02-17,2024-05-27,FitLife Distributors,Delhi,High Risk,Casein Blend,30,30194.32,0.0,30194.32,100,90+ days,Overdue,180000,0.1677,1.0,1
INV-02926,2024-01-18,2024-02-17,2024-02-17,MuscleZone Retail,Chennai,High Risk,Whey Protein,30,7421.04,7421.04,0.0,0,Current,Paid,55000,0.1349,0.0,0
INV-02866,2024-01-18,2024-03-03,2024-03-25,ActiveLife Co,Bangalore,Medium Risk,Plant Protein,45,18562.52,0.0,18562.52,22,1-30 days,Overdue,100000,0.1856,0.9999,0
INV-03848,2024-01-18,2024-03-18,2024-05-04,NutriGo Stores,Hyderabad,Low Risk,Whey Protein,60,45160.22,0.0,45160.22,47,31-60 days,Overdue,145000,0.3114,1.0,0
INV-05808,2024-01-18,2024-03-03,2024-03-25,SupremeNutrition,Coimbatore,Medium Risk,Mass Gainer,45,17219.09,0.0,17219.09,22,1-30 days,Overdue,115000,0.1497,0.9999,0
INV-01604,2024-01-18,2024-02-02,2024-06-09,HealthHub Retail,Chennai,High Risk,Mass Gainer,15,11658.45,2848.05,8810.4,128,90+ days,Partially Paid,210000,0.0555,0.7556,1
INV-02115,2024-01-18,2024-02-17,2024-02-17,Apex Nutrition,Hyderabad,Low Risk,Whey Protein,30,19984.24,19984.24,0.0,0,Current,Paid,160000,0.1249,0.0,0
INV-03601,2024-01-19,2024-02-18,2024-03-13,BodyBuild Dist,Delhi,High Risk,Soy Isolate,30,36528.77,0.0,36528.77,24,1-30 days,Overdue,165000,0.2214,1.0,0
INV-05673,2024-01-19,2024-02-18,2024-02-19,SupremeNutrition,Coimbatore,Medium Risk,Creatine,30,27721.83,27721.83,0.0,0,Current,Paid,115000,0.2411,0.0,0
INV-05297,2024-01-19,2024-02-18,2024-02-21,PowerNutrition Co,Bhopal,High Risk,Creatine,30,27330.01,27330.01,0.0,0,Current,Paid,88000,0.3106,0.0,0
INV-01296,2024-01-19,2024-02-18,2024-06-08,FitLife Distributors,Delhi,High Risk,Plant Protein,30,37797.31,16274.15,21523.16,111,90+ days,Partially Paid,180000,0.21,0.5694,1
INV-04785,2024-01-19,2024-02-18,2024-06-12,ProZone India,Lucknow,High Risk,BCAA,30,10586.34,0.0,10586.34,115,90+ days,Overdue,60000,0.1764,0.9999,1
INV-02928,2024-01-19,2024-02-18,2024-02-22,MuscleZone Retail,Chennai,High Risk,Casein Blend,30,8616.72,8616.72,0.0,0,Current,Paid,55000,0.1567,0.0,0
INV-03464,2024-01-20,2024-02-19,2024-02-20,FuelUp Nutrition,Mumbai,Medium Risk,Collagen,30,12016.93,12016.93,0.0,0,Current,Paid,85000,0.1414,0.0,0
INV-05169,2024-01-20,2024-02-19,2024-02-22,FitZone Wholesale,Indore,Medium Risk,Casein Blend,30,5207.11,5207.11,0.0,0,Current,Paid,125000,0.0417,0.0,0
INV-05359,2024-01-20,2024-02-19,2024-05-17,PowerNutrition Co,Bhopal,High Risk,Creatine,30,26636.25,0.0,26636.25,88,61-90 days,Overdue,88000,0.3027,1.0,1
INV-04939,2024-01-20,2024-03-05,2024-03-05,NutriCare Plus,Nagpur,Low Risk,Soy Isolate,45,27801.3,27801.3,0.0,0,Current,Paid,155000,0.1794,0.0,0
INV-03433,2024-01-20,2024-02-19,2024-04-08,FuelUp Nutrition,Mumbai,Medium Risk,Casein Blend,30,18951.7,0.0,18951.7,49,31-60 days,Overdue,85000,0.223,0.9999,0
INV-02959,2024-01-20,2024-02-19,2024-02-19,MuscleZone Retail,Chennai,High Risk,Soy Isolate,30,13262.56,13262.56,0.0,0,Current,Paid,55000,0.2411,0.0,0
INV-05304,2024-01-21,2024-02-20,2024-04-04,PowerNutrition Co,Bhopal,High Risk,Collagen,30,19503.72,7147.29,12356.43,44,31-60 days,Partially Paid,88000,0.2216,0.6335,0
INV-04748,2024-01-21,2024-02-05,2024-05-21,ProZone India,Lucknow,High Risk,Creatine,15,7396.28,0.0,7396.28,106,90+ days,Overdue,60000,0.1233,0.9999,1
INV-04990,2024-01-21,2024-03-06,2024-06-12,NutriCare Plus,Nagpur,Low Risk,Collagen,45,13052.2,0.0,13052.2,98,90+ days,Overdue,155000,0.0842,0.9999,1
INV-05510,2024-01-21,2024-03-21,2024-05-06,HealthFirst Retail,Vadodara,Low Risk,Whey Protein,60,11714.7,0.0,11714.7,46,31-60 days,Overdue,170000,0.0689,0.9999,0
INV-04705,2024-01-21,2024-02-20,2024-06-11,ProZone India,Lucknow,High Risk,Mass Gainer,30,13775.61,0.0,13775.61,112,90+ days,Overdue,60000,0.2296,0.9999,1
INV-04214,2024-01-21,2024-02-20,2024-02-20,IronBody Retail,Kolkata,High Risk,Collagen,30,20845.23,20845.23,0.0,0,Current,Paid,70000,0.2978,0.0,0
INV-05641,2024-01-21,2024-02-20,2024-02-23,HealthFirst Retail,Vadodara,Low Risk,Plant Protein,30,34781.43,34781.43,0.0,0,Current,Paid,170000,0.2046,0.0,0
INV-02761,2024-01-21,2024-02-20,2024-05-22,ActiveLife Co,Bangalore,Medium Risk,Mass Gainer,30,8374.84,0.0,8374.84,92,90+ days,Overdue,100000,0.0837,0.9999,1
INV-02182,2024-01-22,2024-02-21,2024-04-01,SportsFuel India,Mumbai,High Risk,Plant Protein,30,12573.27,5938.3,6634.97,40,31-60 days,Partially Paid,80000,0.1572,0.5277,0
INV-05078,2024-01-22,2024-03-07,2024-03-07,FitZone Wholesale,Indore,Medium Risk,Collagen,45,23617.89,23617.89,0.0,0,Current,Paid,125000,0.1889,0.0,0
INV-03589,2024-01-22,2024-02-06,2024-02-22,BodyBuild Dist,Delhi,High Risk,Creatine,15,31812.79,0.0,31812.79,16,1-30 days,Overdue,165000,0.1928,1.0,0
INV-03236,2024-01-22,2024-03-22,2024-03-26,ProHealth Wholesale,Pune,Low Risk,Mass Gainer,60,10645.35,10645.35,0.0,0,Current,Paid,130000,0.0819,0.0,0
INV-01111,2024-01-22,2024-02-06,2024-02-06,Protein World Ltd,Mumbai,High Risk,Whey Protein,15,17503.62,17503.62,0.0,0,Current,Paid,95000,0.1842,0.0,0
INV-03339,2024-01-23,2024-02-22,2024-02-22,FuelUp Nutrition,Mumbai,Medium Risk,BCAA,30,8563.01,8563.01,0.0,0,Current,Paid,85000,0.1007,0.0,0
INV-01827,2024-01-23,2024-02-22,2024-02-23,GymPro Supplements,Pune,Medium Risk,Whey Protein,30,14637.94,14637.94,0.0,0,Current,Paid,75000,0.1952,0.0,0
INV-05728,2024-01-23,2024-02-22,2024-02-25,SupremeNutrition,Coimbatore,Medium Risk,Plant Protein,30,27150.94,27150.94,0.0,0,Current,Paid,115000,0.2361,0.0,0
INV-03930,2024-01-24,2024-03-09,2024-03-13,PeakPerform Co,Mumbai,Medium Risk,Whey Protein,45,6755.11,6755.11,0.0,0,Current,Paid,90000,0.0751,0.0,0
INV-02894,2024-01-24,2024-02-23,2024-05-01,MuscleZone Retail,Chennai,High Risk,Soy Isolate,30,11461.19,0.0,11461.19,68,61-90 days,Overdue,55000,0.2084,0.9999,1
INV-04906,2024-01-24,2024-03-09,2024-03-12,NutriCare Plus,Nagpur,Low Risk,Plant Protein,45,26394.69,26394.69,0.0,0,Current,Paid,155000,0.1703,0.0,0
INV-01989,2024-01-24,2024-03-09,2024-06-29,Apex Nutrition,Hyderabad,Low Risk,Casein Blend,45,19078.43,0.0,19078.43,112,90+ days,Overdue,160000,0.1192,0.9999,1
INV-04815,2024-01-24,2024-02-08,2024-02-27,ProZone India,Lucknow,High Risk,Mass Gainer,15,7113.82,0.0,7113.82,19,1-30 days,Overdue,60000,0.1186,0.9999,0
INV-01018,2024-01-24,2024-02-23,2024-06-20,Protein World Ltd,Mumbai,High Risk,Whey Protein,30,17599.83,0.0,17599.83,118,90+ days,Overdue,95000,0.1853,0.9999,1
INV-01424,2024-01-25,2024-02-24,2024-02-26,NutriMax Wholesale,Bangalore,Medium Risk,Whey Protein,30,38079.38,38079.38,0.0,0,Current,Paid,140000,0.272,0.0,0
INV-05242,2024-01-25,2024-03-10,2024-03-10,FitZone Wholesale,Indore,Medium Risk,Whey Protein,45,7108.95,7108.95,0.0,0,Current,Paid,125000,0.0569,0.0,0
INV-03500,2024-01-25,2024-02-09,2024-02-12,BodyBuild Dist,Delhi,High Risk,Plant Protein,15,32926.08,32926.08,0.0,0,Current,Paid,165000,0.1996,0.0,0
INV-04411,2024-01-26,2024-02-25,2024-02-25,SwiftNutrition,Jaipur,Low Risk,Soy Isolate,30,35124.76,35124.76,0.0,0,Current,Paid,175000,0.2007,0.0,0
INV-03206,2024-01-26,2024-03-11,2024-03-11,ProHealth Wholesale,Pune,Low Risk,Soy Isolate,45,36529.55,36529.55,0.0,0,Current,Paid,130000,0.281,0.0,0
INV-03854,2024-01-26,2024-02-25,2024-02-29,NutriGo Stores,Hyderabad,Low Risk,BCAA,30,35761.12,35761.12,0.0,0,Current,Paid,145000,0.2466,0.0,0
INV-01579,2024-01-26,2024-02-25,2024-05-08,HealthHub Retail,Chennai,High Risk,Creatine,30,63764.72,0.0,63764.72,73,61-90 days,Overdue,210000,0.3036,1.0,1
INV-05521,2024-01-27,2024-03-12,2024-03-12,HealthFirst Retail,Vadodara,Low Risk,Whey Protein,45,51084.68,51084.68,0.0,0,Current,Paid,170000,0.3005,0.0,0
INV-03615,2024-01-27,2024-02-26,2024-02-27,BodyBuild Dist,Delhi,High Risk,Plant Protein,30,38523.01,38523.01,0.0,0,Current,Paid,165000,0.2335,0.0,0
INV-04022,2024-01-27,2024-03-12,2024-05-04,PeakPerform Co,Mumbai,Medium Risk,Mass Gainer,45,5996.76,0.0,5996.76,53,31-60 days,Overdue,90000,0.0666,0.9998,0
INV-03878,2024-01-27,2024-03-27,2024-03-29,NutriGo Stores,Hyderabad,Low Risk,Creatine,60,12699.67,12699.67,0.0,0,Current,Paid,145000,0.0876,0.0,0
INV-03450,2024-01-28,2024-02-27,2024-02-28,FuelUp Nutrition,Mumbai,Medium Risk,Collagen,30,16533.08,16533.08,0.0,0,Current,Paid,85000,0.1945,0.0,0
INV-02230,2024-01-28,2024-02-27,2024-06-20,SportsFuel India,Mumbai,High Risk,Plant Protein,30,25575.34,0.0,25575.34,114,90+ days,Overdue,80000,0.3197,1.0,1
INV-02958,2024-01-28,2024-02-27,2024-05-14,MuscleZone Retail,Chennai,High Risk,Collagen,30,11196.09,4536.06,6660.03,77,61-90 days,Partially Paid,55000,0.2036,0.5948,1
INV-02632,2024-01-28,2024-03-13,2024-03-17,VitaWell Distributors,Ahmedabad,Low Risk,Soy Isolate,45,17082.0,17082.0,0.0,0,Current,Paid,190000,0.0899,0.0,0
INV-03262,2024-01-29,2024-03-14,2024-03-16,FuelUp Nutrition,Mumbai,Medium Risk,Mass Gainer,45,21349.99,21349.99,0.0,0,Current,Paid,85000,0.2512,0.0,0
INV-04270,2024-01-29,2024-02-13,2024-05-28,IronBody Retail,Kolkata,High Risk,Soy Isolate,15,17763.83,0.0,17763.83,105,90+ days,Overdue,70000,0.2538,0.9999,1
INV-02140,2024-01-30,2024-03-15,2024-03-19,Apex Nutrition,Hyderabad,Low Risk,Mass Gainer,45,50799.33,50799.33,0.0,0,Current,Paid,160000,0.3175,0.0,0
INV-03104,2024-01-30,2024-03-30,2024-03-30,ProHealth Wholesale,Pune,Low Risk,Collagen,60,19426.34,19426.34,0.0,0,Current,Paid,130000,0.1494,0.0,0
INV-01928,2024-01-30,2024-02-29,2024-02-29,GymPro Supplements,Pune,Medium Risk,Collagen,30,7771.36,7771.36,0.0,0,Current,Paid,75000,0.1036,0.0,0
INV-01154,2024-01-30,2024-02-14,2024-04-27,Protein World Ltd,Mumbai,High Risk,Creatine,15,18594.43,0.0,18594.43,73,61-90 days,Overdue,95000,0.1957,0.9999,1
INV-04559,2024-01-30,2024-03-15,2024-03-15,EliteSports Dist,Surat,Medium Risk,Collagen,45,4433.62,4433.62,0.0,0,Current,Paid,110000,0.0403,0.0,0
INV-01141,2024-01-30,2024-02-29,2024-03-23,Protein World Ltd,Mumbai,High Risk,Mass Gainer,30,19470.29,7325.38,12144.91,23,1-30 days,Partially Paid,95000,0.2049,0.6237,0
INV-02401,2024-01-30,2024-03-15,2024-03-18,PowerFit Stores,Delhi,Medium Risk,Whey Protein,45,14489.55,14489.55,0.0,0,Current,Paid,195000,0.0743,0.0,0
INV-04018,2024-01-30,2024-03-15,2024-03-15,PeakPerform Co,Mumbai,Medium Risk,Casein Blend,45,5958.66,5958.66,0.0,0,Current,Paid,90000,0.0662,0.0,0
INV-01293,2024-01-30,2024-02-14,2024-05-04,FitLife Distributors,Delhi,High Risk,Creatine,15,46973.71,19718.09,27255.62,80,61-90 days,Partially Paid,180000,0.261,0.5802,1
INV-02912,2024-01-30,2024-02-29,2024-05-11,MuscleZone Retail,Chennai,High Risk,Plant Protein,30,3516.53,1472.93,2043.6,72,61-90 days,Partially Paid,55000,0.0639,0.581,1
INV-01729,2024-01-30,2024-02-29,2024-06-10,HealthHub Retail,Chennai,High Risk,Plant Protein,30,21762.95,0.0,21762.95,102,90+ days,Overdue,210000,0.1036,1.0,1
INV-04662,2024-01-31,2024-03-01,2024-06-13,ProZone India,Lucknow,High Risk,Plant Protein,30,10024.68,3174.99,6849.69,104,90+ days,Partially Paid,60000,0.1671,0.6832,1
INV-05045,2024-01-31,2024-03-01,2024-03-03,NutriCare Plus,Nagpur,Low Risk,Mass Gainer,30,36170.96,36170.96,0.0,0,Current,Paid,155000,0.2334,0.0,0
INV-01898,2024-01-31,2024-03-16,2024-03-16,GymPro Supplements,Pune,Medium Risk,Soy Isolate,45,18691.96,18691.96,0.0,0,Current,Paid,75000,0.2492,0.0,0
INV-05142,2024-01-31,2024-03-01,2024-05-05,FitZone Wholesale,Indore,Medium Risk,BCAA,30,13423.99,0.0,13423.99,65,61-90 days,Overdue,125000,0.1074,0.9999,1
